"Comment","User","ReplyCount","LikeCount","PublishTime","CommentId","ParentID","ReplyToAnotherUser","VideoID","sentimentQDAP.WordCount","sentimentQDAP.SentimentGI","sentimentQDAP.NegativityGI","sentimentQDAP.PositivityGI","sentimentQDAP.SentimentHE","sentimentQDAP.NegativityHE","sentimentQDAP.PositivityHE","sentimentQDAP.SentimentLM","sentimentQDAP.NegativityLM","sentimentQDAP.PositivityLM","sentimentQDAP.RatioUncertaintyLM","sentimentQDAP.SentimentQDAP","sentimentQDAP.NegativityQDAP","sentimentQDAP.PositivityQDAP","Sentiment.WordCount","Sentiment.SentimentGI","Sentiment.NegativityGI","Sentiment.PositivityGI","Sentiment.SentimentHE","Sentiment.NegativityHE","Sentiment.PositivityHE","Sentiment.SentimentLM","Sentiment.NegativityLM","Sentiment.PositivityLM","Sentiment.RatioUncertaintyLM","Sentiment.SentimentQDAP","Sentiment.NegativityQDAP","Sentiment.PositivityQDAP"
"jooma, when are we getting the update video on this investment","Bilal Ahmad","2","0","2022-07-13T22:20:51Z","UgzszRqaKK5nJEiHhux4AaABAg","None","FALSE","-UdWguw90g4",  5.000000000, -0.200000000,  0.200000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  5,negative,0.20000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"one of the best videos i've watched from being 6 years on this platform","Adam Jones","2","0","2022-07-12T19:54:26Z","UgzSKdjnJ7mzxx1AQmV4AaABAg","None","FALSE","-UdWguw90g4",  7.000000000,  0.142857143,  0.000000000,  0.142857143,  0.142857143,  0.000000000,  0.142857143,  0.142857143,  0.000000000,  0.142857143,  0.000000000,  0.142857143,  0.000000000,  0.142857143,  7,positive,0.00000000,0.14285714,positive,0.000000000,0.142857143,positive,0.00000000,0.142857143,0.000000000,positive,0.00000000,0.14285714
"dude... i really enjoy your sarcasm... finally somebody gets me bahaha. so good","Jorge Bustamante","2","0","2022-07-12T04:22:08Z","UgyqtMKHVfiodTXmDSV4AaABAg","None","FALSE","-UdWguw90g4",  9.000000000,  0.000000000,  0.222222222,  0.222222222,  0.222222222,  0.000000000,  0.222222222,  0.222222222,  0.000000000,  0.222222222,  0.000000000,  0.111111111,  0.111111111,  0.222222222,  9,neutral,0.22222222,0.22222222,positive,0.000000000,0.222222222,positive,0.00000000,0.222222222,0.000000000,positive,0.11111111,0.22222222
"joma is lonely","the quest","2","0","2022-07-11T05:19:12Z","UgwgHl52enLeeopmyyZ4AaABAg","None","FALSE","-UdWguw90g4",  2.000000000, -0.500000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.500000000,  0.500000000,  0.000000000,  2,negative,0.50000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.50000000,0.00000000
"is no one gonna talk about about how joma literally *cried while testing*","R.O.F.L","2","0","2022-07-11T03:48:28Z","UgxAnaTYAa-fgFf22iV4AaABAg","None","FALSE","-UdWguw90g4",  7.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.142857143,  0.142857143,  0.000000000,  7,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.14285714,0.00000000
"try to make an inverse bot, when your subscribers buy, let the bot sell, and vice versa. the main thing is that subscribers do not know","Данис","2","0","2022-07-09T13:27:02Z","UgzQolAXcEnAl-Z2uHp4AaABAg","None","FALSE","-UdWguw90g4", 15.000000000,  0.133333333,  0.266666667,  0.400000000,  0.000000000,  0.000000000,  0.000000000, -0.066666667,  0.066666667,  0.000000000,  0.000000000, -0.066666667,  0.066666667,  0.000000000, 15,positive,0.26666667,0.40000000,neutral,0.000000000,0.000000000,negative,0.06666667,0.000000000,0.000000000,negative,0.06666667,0.00000000
"despite the huge drop in crypto and fx, still make good withdrawals. i don't believe that profit making is not possible despite the drop in stocks when you got good mentorship","josh Farria","36","111","2022-07-07T21:38:27Z","UgzHiNY3x8d5CPcxLnR4AaABAg","None","FALSE","-UdWguw90g4", 19.000000000,  0.052631579,  0.210526316,  0.263157895,  0.000000000,  0.105263158,  0.105263158,  0.157894737,  0.105263158,  0.263157895,  0.105263158,  0.157894737,  0.000000000,  0.157894737, 19,positive,0.21052632,0.26315789,neutral,0.105263158,0.105263158,positive,0.10526316,0.263157895,0.105263158,positive,0.00000000,0.15789474
"sometimes i really wondered how people make this huge profits investing on the stock market online, i agreed with you investing and earning is a legitimate way to gain financial freedom, but how is it done?","Daniel Curtis","74","132","2022-07-07T05:38:17Z","UgzEilwsuieOLKjH4Bp4AaABAg","None","FALSE","-UdWguw90g4", 20.000000000,  0.250000000,  0.050000000,  0.300000000,  0.000000000,  0.000000000,  0.000000000,  0.100000000,  0.000000000,  0.100000000,  0.050000000,  0.150000000,  0.000000000,  0.150000000, 20,positive,0.05000000,0.30000000,neutral,0.000000000,0.000000000,positive,0.00000000,0.100000000,0.050000000,positive,0.00000000,0.15000000
"is your script public for this?","Ghost Blaze","1","0","2022-07-07T04:13:15Z","Ugw18yXMDPw1_n7PQv14AaABAg","None","FALSE","-UdWguw90g4",  2.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  2,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"where's the update? it's been over a year.","Adrian","2","1","2022-07-05T05:45:13Z","Ugx0elSPMpkdKy-xPUp4AaABAg","None","FALSE","-UdWguw90g4",  3.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  3,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"free weekly crypto signals bitcoin sell from $19,900 take profit at $19,000 or sell on saturday july 9th at 12am ethereum sell from $1,130 take profit at $1,050 or sell on saturday july 9th at 12am lite coin sell from $51.60 take profit at $49.25 or saturday july 9th at 12am xrp/usd sell from .3250 take profit at .3140 or on saturday july 9th at 12am ___________________","Anonymous Jones","2","0","2022-07-05T02:45:55Z","UgzppYsO0OJxqjIRMu94AaABAg","None","FALSE","-UdWguw90g4", 31.000000000,  0.161290323,  0.000000000,  0.161290323,  0.000000000,  0.000000000,  0.000000000,  0.129032258,  0.000000000,  0.129032258,  0.000000000,  0.032258065,  0.000000000,  0.032258065, 31,positive,0.00000000,0.16129032,neutral,0.000000000,0.000000000,positive,0.00000000,0.129032258,0.000000000,positive,0.00000000,0.03225806
"it's a year already joma!","AJ","2","0","2022-07-03T14:30:06Z","Ugxd0hMmTY0qTMJg48N4AaABAg","None","FALSE","-UdWguw90g4",  3.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  3,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"its been a year, how the portfolio doing in recession haha.","Ryuzaki","2","1","2022-07-01T20:07:21Z","Ugyh7pr1sZWtX6-zaxh4AaABAg","None","FALSE","-UdWguw90g4",  4.000000000, -0.250000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.250000000,  0.250000000,  0.000000000,  0.000000000, -0.250000000,  0.250000000,  0.000000000,  4,negative,0.25000000,0.00000000,neutral,0.000000000,0.000000000,negative,0.25000000,0.000000000,0.000000000,negative,0.25000000,0.00000000
"mr hawkins gary is the best,recommending him to all beginners who wants to recover losses like i did","Qarin Sahil","24","33","2022-06-30T15:45:28Z","Ugycb29icPEZMlv_qKl4AaABAg","None","FALSE","-UdWguw90g4",  8.000000000,  0.000000000,  0.125000000,  0.125000000,  0.000000000,  0.000000000,  0.000000000, -0.125000000,  0.125000000,  0.000000000,  0.000000000,  0.125000000,  0.125000000,  0.250000000,  8,neutral,0.12500000,0.12500000,neutral,0.000000000,0.000000000,negative,0.12500000,0.000000000,0.000000000,positive,0.12500000,0.25000000
"so my question is... what keyboard are you using!? that was the most satisfying keyboard sound! (seriously).","Joe Mazzotti","1","0","2022-06-29T18:49:11Z","UgwOAi01dmNwlHIVfah4AaABAg","None","FALSE","-UdWguw90g4",  7.000000000,  0.428571429,  0.142857143,  0.571428571,  0.000000000,  0.000000000,  0.000000000, -0.142857143,  0.285714286,  0.142857143,  0.000000000,  0.142857143,  0.285714286,  0.428571429,  7,positive,0.14285714,0.57142857,neutral,0.000000000,0.000000000,negative,0.28571429,0.142857143,0.000000000,positive,0.28571429,0.42857143
"rip his portfolio","Haven","1","0","2022-06-28T22:22:18Z","Ugxpf4NDr5l2sqt2APx4AaABAg","None","FALSE","-UdWguw90g4",  2.000000000, -0.500000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.500000000,  0.500000000,  0.000000000,  2,negative,0.50000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.50000000,0.00000000
"ohhhh boy, were you wrong","Liubomyr Pankevich","2","0","2022-06-26T06:53:51Z","UgyooD3UMxHRHbpRGOt4AaABAg","None","FALSE","-UdWguw90g4",  3.000000000, -0.333333333,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.333333333,  0.333333333,  0.000000000,  0.000000000, -0.333333333,  0.333333333,  0.000000000,  3,negative,0.33333333,0.00000000,neutral,0.000000000,0.000000000,negative,0.33333333,0.000000000,0.000000000,negative,0.33333333,0.00000000
"ogrefilled","Sri Nithya Parashara Nanda","2","0","2022-06-25T20:32:44Z","UgxEGSJMcY2X5dizr154AaABAg","None","FALSE","-UdWguw90g4",  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  1,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"damnn","Ian J.","2","0","2022-06-23T02:00:42Z","UgziYX4A5rrn28SKxsl4AaABAg","None","FALSE","-UdWguw90g4",  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  1,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"new title: ddosing interactivebrokers api","Lion The Dev","1","0","2022-06-21T20:46:05Z","UgxYuouPyeRw2r3KrnJ4AaABAg","None","FALSE","-UdWguw90g4",  5.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  5,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"""1st try""","Ronald Mulligan","2","0","2022-06-21T08:06:14Z","UgycNYeOtzqq0S4JQpt4AaABAg","None","FALSE","-UdWguw90g4",  1.000000000, -1.000000000,  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  1,negative,1.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"https skeptical /youtu.be/mkzeyrw1dos","Rounak puri","1","0","2022-06-21T07:54:47Z","UgzDuw4pq6hKkaczLyN4AaABAg","None","FALSE","-UdWguw90g4",  3.000000000, -0.333333333,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.333333333,  0.333333333,  0.000000000,  3,negative,0.33333333,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.33333333,0.00000000
"it's really fun","蔡志翔","2","0","2022-06-20T09:52:55Z","Ugyj9lCzWE118p3unuB4AaABAg","None","FALSE","-UdWguw90g4",  2.000000000,  0.000000000,  0.500000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.500000000,  0.000000000,  0.500000000,  2,neutral,0.50000000,0.50000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.50000000
"wait where is the 1 year update frown ?","RahulXtreme Gaming","2","1","2022-06-20T08:29:04Z","Ugxwiq8GXz04Z8pxdz94AaABAg","None","FALSE","-UdWguw90g4",  4.000000000, -0.500000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.250000000,  0.250000000,  0.000000000,  4,negative,0.50000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.25000000,0.00000000
"this is an interesting insight, i appreciate the opportunity to get such knowledge on how to make money. most times people don't know where to start when it comes to investment but great investors can provide proper guidance","Brandi k Hodges","87","195","2022-06-19T19:45:02Z","UgzhZw__crjpqOMQWzB4AaABAg","None","FALSE","-UdWguw90g4", 21.000000000,  0.428571429,  0.095238095,  0.523809524,  0.047619048,  0.000000000,  0.047619048,  0.095238095,  0.047619048,  0.142857143,  0.000000000,  0.476190476,  0.000000000,  0.476190476, 21,positive,0.09523810,0.52380952,positive,0.000000000,0.047619048,positive,0.04761905,0.142857143,0.000000000,positive,0.00000000,0.47619048
"any follow up?","khaled mohammad","1","0","2022-06-18T15:10:56Z","UgxUEhHvWkSzE8wJBsJ4AaABAg","None","FALSE","-UdWguw90g4",  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  1,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"so it's been a year, is there an update?","Peter Parker","2","0","2022-06-18T03:49:28Z","UgzoDWjY4yIxUcxms094AaABAg","None","FALSE","-UdWguw90g4",  2.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  2,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"hi man, this is my first comment ever on youtube. i am in a management position in a investment company who's trying to become a dev in my early 30s. your channel is the only programming channel i enjoy watching.","Zinan Zheng","2","0","2022-06-18T01:31:24Z","UgwocMWy3hVWI1Rk_5t4AaABAg","None","FALSE","-UdWguw90g4", 19.000000000,  0.210526316,  0.052631579,  0.263157895,  0.105263158,  0.000000000,  0.105263158,  0.105263158,  0.000000000,  0.105263158,  0.000000000,  0.157894737,  0.000000000,  0.157894737, 19,positive,0.05263158,0.26315789,positive,0.000000000,0.105263158,positive,0.00000000,0.105263158,0.000000000,positive,0.00000000,0.15789474
"the way after he wrote that he wants his mother to accept him, the bathroom door is open to show his sad life but ily him and i will adopt him. so hello son smiley ","Ori441","2","0","2022-06-17T16:01:24Z","UgyrFjCXiFh3WEXmhiZ4AaABAg","None","FALSE","-UdWguw90g4", 17.000000000,  0.058823529,  0.117647059,  0.176470588,  0.000000000,  0.000000000,  0.000000000, -0.058823529,  0.058823529,  0.000000000,  0.000000000,  0.058823529,  0.058823529,  0.117647059, 17,positive,0.11764706,0.17647059,neutral,0.000000000,0.000000000,negative,0.05882353,0.000000000,0.000000000,positive,0.05882353,0.11764706
"can we please know what keyboard are you using laughing ?","Erik Chi","2","0","2022-06-16T21:38:53Z","Ugy847wlauOEkI9dV4d4AaABAg","None","FALSE","-UdWguw90g4",  6.000000000,  0.500000000,  0.166666667,  0.666666667,  0.166666667,  0.000000000,  0.166666667,  0.000000000,  0.166666667,  0.166666667,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  6,positive,0.16666667,0.66666667,positive,0.000000000,0.166666667,neutral,0.16666667,0.166666667,0.000000000,positive,0.00000000,0.33333333
"lol","AbuTomTom","2","0","2022-06-16T14:25:37Z","UgxE_qYaVBGfBsqEpth4AaABAg","None","FALSE","-UdWguw90g4",  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  1,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"the regular lending rates on ftx are quite good compared to most banks, but they fluctuate by the hour (and also intra-hour, but you're generally not paid for that). meanwhile staking as a set yearly amount that seldom changes, but then you have to find a good entry and bare the risk that entails.","Walter Jones","31","28","2022-06-15T05:10:22Z","UgzY8boImutpGXvGn1J4AaABAg","None","FALSE","-UdWguw90g4", 28.000000000,  0.035714286,  0.035714286,  0.071428571,  0.035714286,  0.035714286,  0.071428571,  0.035714286,  0.035714286,  0.071428571,  0.107142857,  0.035714286,  0.035714286,  0.071428571, 28,positive,0.03571429,0.07142857,positive,0.035714286,0.071428571,positive,0.03571429,0.071428571,0.107142857,positive,0.03571429,0.07142857
"omg this guy is a genius comedian. im crying!!!","Hamza Cokic","2","0","2022-06-13T17:44:36Z","UgxAIwY2rMqTpIjLU_J4AaABAg","None","FALSE","-UdWguw90g4",  5.000000000,  0.200000000,  0.000000000,  0.200000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.200000000,  0.200000000,  5,positive,0.00000000,0.20000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.20000000,0.20000000
"how did you get the chart you were creating to show on twitch? is source code anywhere?","Dolo Destinations","1","1","2022-06-08T15:59:14Z","UgzAIUfdu-bdljE4EGF4AaABAg","None","FALSE","-UdWguw90g4",  8.000000000, -0.250000000,  0.375000000,  0.125000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  8,negative,0.37500000,0.12500000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"4:14 seriously?","Qi Liu","2","0","2022-09-09T12:36:26Z","UgxOMEaZYLH-c_z_BJx4AaABAg","None","FALSE","_p64_S4bbjU",  1.000000000,  1.000000000,  0.000000000,  1.000000000,  0.000000000,  0.000000000,  0.000000000, -1.000000000,  1.000000000,  0.000000000,  0.000000000, -1.000000000,  1.000000000,  0.000000000,  1,positive,0.00000000,1.00000000,neutral,0.000000000,0.000000000,negative,1.00000000,0.000000000,0.000000000,negative,1.00000000,0.00000000
"your videos are funny!","Hieu Nguyen","2","0","2022-08-17T05:50:40Z","Ugwz8FAMsvMZVKiPCmt4AaABAg","None","FALSE","_p64_S4bbjU",  2.000000000,  0.500000000,  0.000000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.500000000,  0.500000000,  0.000000000,  2,positive,0.00000000,0.50000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.50000000,0.00000000
"shes like the most beautiful software engineer of the human kind","For The Lich King","2","1","2022-08-16T14:28:32Z","UgyJJdey6nEvkpqs0aJ4AaABAg","None","FALSE","_p64_S4bbjU",  7.000000000,  0.571428571,  0.000000000,  0.571428571,  0.000000000,  0.000000000,  0.000000000,  0.142857143,  0.000000000,  0.142857143,  0.000000000,  0.571428571,  0.000000000,  0.571428571,  7,positive,0.00000000,0.57142857,neutral,0.000000000,0.000000000,positive,0.00000000,0.142857143,0.000000000,positive,0.00000000,0.57142857
